id,grid_id,score,data_source,borough,zip,latitude,longitude,lat_lon,address,status,cb_num,cncldist,category,assemblydist,coundist,gardenname,juris,geometry,openhrsf,openhrsm,openhrssa,openhrssu,openhrsth,openhrstu,openhrsw,statesenatedist,censustract,crossstreets
231332,1510,8.4,df_gardens,Brooklyn,11233.0,40.679671,-73.911745,-3006.7054696358946,145 Hull Street,Active,316.0,8.0,Garden,55.0,41.0,Hull Street Community Garden (NYRP),NYRP,POINT (-73.911745 40.679671),,,,,,,,25.0,371.0,Hopkinson & Rockaway Avenues
231333,1506,4.03,df_gardens,Brooklyn,11216.0,40.677979,-73.95156,-3008.2000046972403,1233 Pacific Street,Active,308.0,9.0,Garden,57.0,36.0,Westbrook Memorial Garden,BQLT,POINT (-73.95156 40.677979),,,10:00 a.m. - 4:00 p.m.,10:00 a.m. - 4:00 p.m.,,,,20.0,315.0,Bedford & Nostrand Avenues
231334,1503,8.55,df_gardens,Brooklyn,11217.0,40.681031,-73.979355,-3009.556434115005,623 Warren Street,Active,306.0,10.0,Garden,52.0,39.0,Warren-St.Marks Community Garden,BANG,POINT (-73.979355 40.681031),,,9:00a - 6:00p,9:00a - 6:00p,,,,26.0,129.01,b/w 4th & 5th avenue
231335,1392,15.4,df_gardens,Brooklyn,11212.0,40.66566,-73.910541,-3005.62093072206,251 CHESTER STREET,Not GreenThumb,316.0,8.0,Garden,55.0,41.0,Marcus Garvey Farm,PRI,POINT (-73.910541 40.66566),,,,,,,,25.0,924.0,Blake Ave. and Dumont Ave.
231336,1628,6.710000000000001,df_gardens,Brooklyn,11221.0,40.692512,-73.916401,-3007.8440346893117,146 Woodbine Street,Active,304.0,7.0,Garden,54.0,37.0,Woodbine Street Block Association Garden,BQLT,POINT (-73.916401 40.692512),,,,,,,,18.0,415.0,btw Central Ave. and Evergreen Ave.
231337,1626,3.8400000000000007,df_gardens,Brooklyn,11206.0,40.697748,-73.936994,-3009.0691496895115,900 Broadway,Active,303.0,8.0,Garden,56.0,36.0,Miraflores Community Garden,NYRP,POINT (-73.936994 40.697748),,,,,,,,25.0,287.0,between Stockton St & Arion Pl
231338,1447,3.83,df_gardens,Brooklyn,11216.0,40.676293,-73.949232,-3007.9806279569757,1107 Bergen Street,Active,308.0,9.0,Garden,56.0,36.0,1100 Bergen Street Community Garden,BQLT,POINT (-73.949232 40.676293),,,,,,,,20.0,315.0,Nostrand & New York Avenues
231339,1573,4.470000000000001,df_gardens,Brooklyn,11208.0,40.687771,-73.87622,-3005.85872170562,9 Chestnut Street,Active,305.0,7.0,Garden,54.0,37.0,Chestnut Street Garden,DPR,POINT (-73.87622 40.687771),CLOSED,9:00 a.m. - 11:00 p.m.,CLOSED,2:00 p.m. - 4:00 p.m.,5:30 p.m. - 7:30 p.m.,5.30 p.m. - 7.30 p.m. OR 8:00 a.m. - 10:00 a.m.,5:00 p.m. - 7:00 p.m.,18.0,1176.02,Jamaica Ave. & Etna St.
231340,1454,14.67,df_gardens,Brooklyn,11207.0,40.674083,-73.884927,-3005.2016532469415,341 Ashford Street,Active,305.0,8.0,Garden,54.0,42.0,Ashford Learning Garden,DPR,POINT (-73.884927 40.674083),5:30 p.m. - 7:30 p.m.,5:30 p.m. - 7:30 p.m.,8:00 a.m. - 2:00 p.m.,8:00 a.m. - 2:00 p.m.,5:30 p.m. - 7:30 p.m.,5:30 p.m. - 7:30 p.m.,,19.0,1150.0,Glenmore and Pitkin Ave.
231341,1454,14.67,df_gardens,Brooklyn,11207.0,40.674367,-73.885496,-3005.245780281032,330 Ashford Street,Active,305.0,8.0,Garden,54.0,42.0,Ashford Street Abundant Garden,DPR,POINT (-73.885496 40.674367),11:00 a.m. - 3:00 p.m.,10:00 a.m. - 2:00 p.m.,CLOSED,1:00 p.m. - 3:00 p.m.,10:00 a.m. - 4:00 p.m.,10:00 a.m. - 3:00 p.m.,10:00 a.m. - 1:00 p.m.,19.0,1150.0,Pitkin Ave. and Glenmore Ave.
231342,1507,3.53,df_gardens,Brooklyn,11213.0,40.679318,-73.939658,-3007.814860593244,411 Herkimer Street,Active,303.0,8.0,Garden,56.0,36.0,Her-King Alagantic Community Garden,DPR,POINT (-73.939658 40.679318),10:00 a.m. - 2:00p.m. & 5:00 p.m. - 7:00 p.m.,10:00 a.m. - 2:00p.m. & 5:00 p.m. - 7:00 p.m.,10:00 a.m. - 2:00 p.m. .,5:00 p.m. - 7:00 p.m.,10:00 a.m. - 2:00p.m. & 5:00 p.m. - 7:00 p.m.,10:00 a.m. - 2:00p.m. & 5:00 p.m. - 7:00 p.m.,10:00 a.m. - 2:00p.m. & 5:00 p.m. - 7:00 p.m.,20.0,271.0,Kingston Ave. & Albany Ave.
231343,1392,15.4,df_gardens,Brooklyn,11212.0,40.664153,-73.913899,-3005.646097762547,239 Herzl Street,Active,316.0,8.0,Garden,55.0,41.0,Brownsville Community Farm (James McKeather),DPR,POINT (-73.913899 40.664153),,,10:00 a.m. - 5:00 p.m.,12:00 p.m. - to 3:00 p.m.,,,,25.0,898.0,Blake/Dumont
231344,1392,15.4,df_gardens,Brooklyn,11212.0,40.665838,-73.916236,-3005.865678745768,615 Saratoga Avenue,Active,316.0,8.0,Garden,55.0,41.0,Isabahlia Community Garden,DPR,POINT (-73.916236 40.665838),9:00 a.m. - 12:00 p.m.,9:00 a.m. - 1:00 p.m.,9:00 a.m. - 12:00 p.m.,,9:00 a.m. - 12:00 p.m.,9:00 a.m. - 1:00 p.m.,9:00 a.m. - 1:00 p.m.,25.0,902.0,Dumont & Sutter Avenues
231345,1335,10.56,df_gardens,Brooklyn,11207.0,40.661279,-73.899215,-3004.836598995985,554 Snediker Avenue,Active,305.0,8.0,Garden,60.0,42.0,Positive Seeds of Life Garden,DPR,POINT (-73.899215 40.661279),12:00 p.m. -  4:00 p.m.,12:00 p.m. - 4:00 p.m.,11:00 p.m.  - 4:00 p.m.,CLOSED,12:00 p.m. - 4:00 p.m.,12:00 p.m. - 4:00 p.m.,12:00 p.m. - 4:00 p.m.,19.0,1132.0,Newport Ave. and Riverdale Ave.
231346,1392,15.4,df_gardens,Brooklyn,11212.0,40.667464,-73.910481,-3005.751825290185,514 Rockaway Avenue,Active,316.0,8.0,Garden,55.0,41.0,ISO Student Farm,DPR,POINT (-73.910481 40.667464),8:00 a.m. - 1:00 p.m.,8:00 a.m. - 1:00 p.m.,8:00 a.m. - 1:00 p.m.,,8:00 a.m. - 1:00 p.m.,8:00 a.m. - 1:00 p.m.,8:00 a.m. - 1:00 p.m.,25.0,924.0,Sutter Ave. & Belmont Ave.
231347,1510,8.4,df_gardens,Brooklyn,11233.0,40.67876,-73.916018,-3006.8119563776795,1969 Fulton Street,Active,316.0,8.0,Garden,55.0,41.0,Saratoga Farm,DPR,POINT (-73.916018 40.67876),9:00 a.m. - 12:30 p.m. & 12:30 p.m. - 3:00 p.m.,9:00 a.m. - 12:30 p.m. & 12:30 p.m. - 3:00 p.m.,9:00 a.m. - 12:30 p.m. & 12:30 p.m. - 3:00 p.m.,,9:00 a.m. - 12:30 p.m. & 12:30 p.m. - 3:00 p.m.,9:00 a.m. - 12:30 p.m. & 12:30 p.m. - 3:00 p.m.,9:00 a.m. - 12:30 p.m. & 12:30 p.m. - 3:00 p.m.,25.0,371.0,Saratoga St. & Hull St.
231348,1501,13.12,df_gardens,Brooklyn,11231.0,40.681387,-74.004193,-3010.593215055691,313 Columbia Street,Active,306.0,10.0,Garden,51.0,39.0,Pirate's Cove Garden,DPR,POINT (-74.004193 40.681387),CLOSED,11:00 a.m. - 4:00 p.m.,CLOSED,11:00 a.m. - 4:00 p.m.,CLOSED,11:00 a.m. - 4:00 p.m.,CLOSED,26.0,51.0,btw Hamilton Ave. and Woodhull St.
231349,1560,7.4,df_gardens,Brooklyn,11231.0,40.685246,-74.002928,-3010.827330400288,204 Columbia Street,Active,306.0,10.0,Garden,51.0,39.0,South Brooklyn Children's Garden,DPR,POINT (-74.002928 40.685246),CLOSED,CLOSED,10:00 a.m. - 6:00 p.m.,10:00 a.m. - 6:00 p.m.,CLOSED,CLOSED,10:00 a.m. - 2:00 p.m.,26.0,51.0,corner of Sackett St and Columbia St
231350,1455,9.89,df_gardens,Brooklyn,11208.0,40.670929,-73.881846,-3004.843313054934,580 Linwood Street,Active,305.0,8.0,Garden,60.0,42.0,Linwood Street Garden,DPR,POINT (-73.881846 40.670929),9:00 a.m. - 12:00 p.m. &  3:00 p.m. - 7:00 p.m.,9:00 a.m. - 12:00 p.m. &  3:00 p.m. - 7:00 p.m.,9:00 a.m. - 12:00 p.m. &  3:00 p.m. - 7:00 p.m.,9:00 a.m. - 12:00 p.m. &  3:00 p.m. - 7:00 p.m.,9:00 a.m. - 12:00 p.m. &  3:00 p.m. - 7:00 p.m.,9:00 a.m. - 12:00 p.m. &  3:00 p.m. - 7:00 p.m.,9:00 a.m. - 12:00 p.m. &  3:00 p.m. - 7:00 p.m.,19.0,1164.0,at Linwood St.
231351,1392,15.4,df_gardens,Brooklyn,11212.0,40.664269,-73.911271,-3005.5478060758987,289 Bristol Street,Active,316.0,8.0,Garden,55.0,41.0,Living Laboratory Community Garden,DPR,POINT (-73.911271 40.664269),,,,,,,,25.0,924.0,Livonia Ave & Riverdale Ave
231352,1627,4.669999999999999,df_gardens,Brooklyn,11221.0,40.697859,-73.925926,-3008.6269127924343,1278 Myrtle Avenue,Active,304.0,7.0,Garden,53.0,34.0,Know Waste Lands,DPR,POINT (-73.925926 40.697859),,,10:00a - 3:00p,10:00a - 1:00p,8:00a - 4:00p,,,18.0,423.0,Union Ave. and Central Ave.
231353,1391,9.94,df_gardens,Brooklyn,11233.0,40.668718,-73.921218,-3006.2811690585236,1418 Eastern Parkway,Active,316.0,8.0,Garden,55.0,41.0,Brownsville Green Community Garden,DPR,POINT (-73.921218 40.668718),6:30 a.m. - 9:00 a.m. &  5:00 p.m. - 7:00 p.m.,6:30 a.m. - 9:00 a.m. &  5:00 p.m. - 7:00 p.m.,,,6:30 a.m. - 9:00 a.m.,6:30 a.m. - 9:00 a.m.,6:30 a.m. - 9:00 a.m.,25.0,361.0,Howard Avenue & Pitkin Avenue
231354,1509,10.49,df_gardens,Brooklyn,11233.0,40.677629,-73.928061,-3007.218238047369,19 Hunterfly Place,Active,303.0,8.0,Garden,56.0,36.0,Garden of Plenty,DPR,POINT (-73.928061 40.677629),CLOSED,11:00 a.m. - 4:00 p.m.,11:00 a.m. - 4:00 p.m.,CLOSED,11:00 a.m. - 4:00 p.m.,11:00 a.m. - 4:00 p.m.,11:00 a.m. - 4:00 p.m.,20.0,299.0,Herkimer Street and Atlantic Avenue
231355,1800,5.11,df_gardens,Brooklyn,11211.0,40.713787,-73.958936,-3011.148367050632,239 Grand Street,Active,301.0,7.0,Garden,50.0,34.0,Grand Street Community Garden,DPR,POINT (-73.958936 40.713787),9:00a - 1:00p,9:00a - 1:00p,10:00a - 2:00p,10:00a - 2:00p,9:00a - 1:00p,9:00a - 1:00p,9:00a - 1:00p,59.0,519.0,btw Driggs Ave & Roebling St
231356,1680,1.35,df_gardens,Brooklyn,11201.0,40.701516,-73.982638,-3011.2055242792076,199 York Street,Active,302.0,10.0,Garden,52.0,33.0,Vinegar Hill Community Garden,DPR,POINT (-73.982638 40.701516),,,10:00 a.m. - 2:00 p.m.,10:00 a.m. - 12:00 p.m.,,,4:00 p.m. - 8:00 p.m.,26.0,21.0,Gold and Navy St.
231357,1742,4.16,df_gardens,Brooklyn,11211.0,40.709161,-73.954776,-3010.636882902936,347 Keap Street,Active,301.0,7.0,Garden,53.0,34.0,Keap Fourth Community Garden,DPR,POINT (-73.954776 40.709161),10:00 a.m. - 7:00 p.m.,10:00 a.m. - 7:00 p.m.,10:00 a.m. - 7:00 p.m.,10:00 a.m. - 7:00 p.m.,CLOSED,10:00 a.m. - 7:00 p.m.,10:00 a.m. - 7:00 p.m.,18.0,527.0,South 4th Street
231358,1565,5.529999999999999,df_gardens,Brooklyn,11205.0,40.689791,-73.954869,-3009.208163042379,1001 Bedford Avenue,Active,303.0,8.0,Garden,57.0,36.0,Whole Neighborhood Garden,DPR,POINT (-73.954869 40.689791),CLOSED,CLOSED,10:00 a.m. - 3:00 p.m.,10:00 a.m. - 3:00 p.m.,CLOSED,CLOSED,CLOSED,25.0,241.0,Kosciuszko & Lafayette
231359,1566,7.1499999999999995,df_gardens,Brooklyn,11216.0,40.685966,-73.944714,-3008.5121196837244,340 Tompkins Avenue,Active,303.0,8.0,Garden,56.0,36.0,Feeding Tree Garden,DPR,POINT (-73.944714 40.685966),8:00 a.m. - 7:00 p.m.,8:00 a.m. - 7:00 p.m.,9:00 a.m. - 7:00 p.m.,9:00 a.m. - 7:00 p.m.,8:00 a.m. - 7:00 p.m.,8:00 a.m. - 7:00 p.m.,8:00 a.m. - 7:00 p.m.,25.0,265.0,Between Monroe Street & Tompkins Ave
231360,1684,6.34,df_gardens,Brooklyn,11206.0,40.703668,-73.941316,-3009.682777947088,104 Moore Street,Active,301.0,7.0,Garden,53.0,34.0,Nos Cuidamos Community Garden,DPR,POINT (-73.941316 40.703668),2 p.m. to 6 p.m.,,1 p.m. to 6 p.m.,1 p.m. to 6 p.m.,,,,18.0,491.0,Graham Ave. & Humbolt Street
231361,1565,5.529999999999999,df_gardens,Brooklyn,11238.0,40.685966,-73.957236,-3009.021589349976,100 Quincy Street,Active,303.0,8.0,Garden,57.0,36.0,100 Quincy Community Garden,DPR,POINT (-73.957236 40.685966),Closed,Closed,10:00 a.m. to 3:00 p.m.,10:00 am - 3:00 pm,Closed,10:00 a.m. to 12:00 p.m.,Closed,25.0,229.0,Classon Ave. and Franklin Ave.
231362,1449,4.069999999999999,df_gardens,Brooklyn,11213.0,40.674522,-73.932567,-3007.1718229579747,1123 Saint Mark's Avenue,Active,308.0,9.0,Garden,56.0,36.0,Eden’s Community Garden,DPR,POINT (-73.932567 40.674522),,,,,,,,20.0,309.0,Schenectady & Utica Avenues
231363,1568,6.55,df_gardens,Brooklyn,11233.0,40.68486,-73.925313,-3007.64100986118,681 Halsey Street,Active,303.0,8.0,Garden,56.0,41.0,Welcome Home Garden,DPR,POINT (-73.925313 40.68486),CLOSED,CLOSED,10:00 a.m. to 1:00 p.m.,4:00 p.m. to 6:00 p.m.,CLOSED,11:00 a.m. to 1:00 p.m.,10:00 a.m. - 1:00 p.m.,25.0,383.0,Ralph & Patchen
231364,1396,12.76,df_gardens,Brooklyn,11208.0,40.668748,-73.877132,-3004.490464270736,956 New Lots Ave,Active,305.0,8.0,Garden,60.0,42.0,400 Montauk Community Garden,DPR,POINT (-73.877132 40.668748),CLOSED,CLOSED,11:00 a.m. - 3:00 p.m.,12:00 p.m. - 4:00 p.m.,9:30 a.m. - 11:30 a.m.,CLOSED,CLOSED,19.0,1118.0,at Montauk Ave.
231365,1334,7.6,df_gardens,Brooklyn,11212.0,40.659555,-73.905929,-3004.982185001594,495 Osborn Street,Active,316.0,8.0,Garden,55.0,41.0,Abib Newborn,DPR,POINT (-73.905929 40.659555),12:00 p.m. - 5:00 p.m.,1:00 p.m. - 5:00 p.m.,,,,1:00 p.m. - 5:00 p.m.,1:00 p.m. - 5:00 p.m.,19.0,920.0,Newport & New Lots
231366,1625,5.01,df_gardens,Brooklyn,11206.0,40.693882,-73.944606,-3009.0930711004917,169 Hart Street,Active,303.0,8.0,Garden,56.0,36.0,Heaven's Gate Community Garden (Hart Street),BQLT,POINT (-73.944606 40.693882),,,11:00a - 4:00p,11:00a - 4:00p,,,,25.0,261.0,Throop Ave. & Tompkins Ave.
231367,1509,10.49,df_gardens,Brooklyn,11233.0,40.678194,-73.926644,-3007.2023664009357,808 Herkimer Street,Active,303.0,8.0,Garden,56.0,41.0,F.A.R.R. Community Garden,DPR,POINT (-73.926644 40.678194),4:00 p.m. - 8:00 p.m.,4:00 p.m. - 8:00 p.m.,4:00 p.m. - 8:00 p.m.,4:00 p.m. - 8:00 p.m.,4:00 p.m. - 8:00 p.m.,4:00 p.m. - 8:00 p.m.,4:00 p.m. - 8:00 p.m.,20.0,299.0,Rochester Ave. and Suydam Place
231368,1503,8.55,df_gardens,Brooklyn,11215.0,40.678139,-73.986354,-3009.6271921152065,503 President Street,Closed (Construction),306.0,10.0,Garden,52.0,39.0,Dolly's Park,DPR,POINT (-73.986354 40.678139),9:00 am - 5:00 pm,9:00 am - 5:00 pm,9:00 am - 5:00 pm,9:00 am - 5:00 pm,9:00 am - 5:00 pm,9:00 am - 5:00 pm,9:00 am - 5:00 pm,26.0,119.01,3rd Ave. and Nevins St.
231369,1095,4.68,df_gardens,Brooklyn,11210.0,40.628526,-73.934411,-3003.846139608186,1087 East 43rd Street,Active,318.0,9.0,Garden,41.0,45.0,Bountiful Bliss Community Garden,DPR,POINT (-73.934411 40.628526),10:00 a.m. - 2:00 p.m.,10:00 a.m. - 2:00 p.m.,10:00 a.m. - 2:00 p.m.,10:00 a.m. - 2:00 p.m.,10:00 a.m. - 2:00 p.m.,10:00 a.m. - 2:00 p.m.,10:00 a.m. - 2:00 p.m.,21.0,732.0,btw Ave. I and Ave. J
231370,1859,1.57,df_gardens,Brooklyn,11222.0,40.727543,-73.957459,-3012.105591593237,61 Franklin Street,Active,301.0,7.0,Garden,50.0,33.0,61 Franklin Street Garden,DPR,POINT (-73.957459 40.727543),CLOSED,CLOSED,10:00 a.m. - 6:00 p.m.,10:00 a.m. - 6:00 p.m.,CLOSED,CLOSED,CLOSED,59.0,561.0,Calyer and Oak street
231371,1568,6.55,df_gardens,Brooklyn,11221.0,40.686483,-73.927071,-3007.832517481293,142 Patchen Avenue,Active,303.0,8.0,Garden,56.0,36.0,Patchen Community Square Garden,DPR,POINT (-73.927071 40.686483),,,9:00 am - 3:00 pm,10:00 am - 2:00 pm,,,,25.0,385.0,corner of Putnam Ave. and Patchen Ave.
231372,1743,5.6,df_gardens,Brooklyn,11206.0,40.708478,-73.944309,-3010.160276151702,134 Scholes Street,Active,301.0,7.0,Garden,53.0,34.0,Scholes Street Children’s Garden,NYRP,POINT (-73.944309 40.708478),2:00 p.m. to 6:00 p.m.,2:00 p.m. to 6:00 p.m.,2:00 p.m. to 6:00 p.m.,2:00 p.m. to 6:00 p.m.,2:00 p.m. to 6:00 p.m.,2:00 p.m. to 6:00 p.m.,2:00 p.m. to 6:00 p.m.,18.0,505.0,btw Graham and Manhattan
231373,1566,7.1499999999999995,df_gardens,Brooklyn,11221.0,40.690255,-73.943578,-3008.78304443239,49 Van Buren St,Active,303.0,8.0,Garden,56.0,36.0,Hattie Carthan Herban Farm,DPR,POINT (-73.943578 40.690255),CLOSED,CLOSED,CLOSED,10:00 a.m. - 7:00 p.m.,CLOSED,10:00 a.m. - 2:00 p.m.,CLOSED,25.0,263.0,Tompkins Ave and Throop Ave
231374,1564,10.4,df_gardens,Brooklyn,11238.0,40.687645,-73.962356,-3009.3540842916204,289 Grand Avenue,Not GreenThumb,302.0,7.0,Garden,57.0,35.0,Clifton Place Block Association Garden,BQLT,POINT (-73.962356 40.687645),,,,,,,,25.0,231.0,Clifton Pl. & Greene Avenue
231375,1627,4.669999999999999,df_gardens,Brooklyn,11221.0,40.692199,-73.921479,-3008.027533842321,72 Grove Street,Active,304.0,7.0,Garden,54.0,37.0,Concerned Citizens of Grove Street Community Garden,BQLT,POINT (-73.921479 40.692199),,,,,,,,18.0,399.0,Evergreen Ave. & Bushwick Ave.
231376,1505,4.05,df_gardens,Brooklyn,11238.0,40.683902,-73.959315,-3008.9535234471305,474 Classon Avenue,Active,302.0,7.0,Garden,57.0,35.0,Classon / Fulgate Block Association Garden,BQLT,POINT (-73.959315 40.683902),,,,,,,,25.0,231.0,Madison & Monroe Streets
231377,1564,10.4,df_gardens,Brooklyn,11238.0,40.687822,-73.958245,-3009.19990799239,327 Greene Avenue,Active,303.0,8.0,Garden,57.0,36.0,Jane Bailey Memorial Garden,NYRP,POINT (-73.958245 40.687822),1:00p - 8:00p,1:00p - 8:00p,10:00a - 7:30p,10:00a - 7:30p,1:00p - 8:00p,1:00p - 8:00p,1:00p - 8:00p,25.0,233.0,Franklin & Classon
231378,676,5.28,df_gardens,Brooklyn,11224.0,40.578638,-73.992451,-3002.512883861738,2403 Neptune Avenue,Active,313.0,8.0,Garden,46.0,47.0,West 23rd Street Community Garden,DCAS (DPR),POINT (-73.992451 40.578638),8:00 a.m. -  8:00 p.m.,8:00 a.m. -  8:00 p.m.,8:00 a.m. -  8:00 p.m.,8:00 a.m. -  8:00 p.m.,8:00 a.m. -  8:00 p.m.,8:00 a.m. -  8:00 p.m.,8:00 a.m. -  8:00 p.m.,23.0,330.0,At W. 23rd Street
231379,1626,3.8400000000000007,df_gardens,Brooklyn,11206.0,40.69638,-73.935048,-3008.8888087262394,10 Stuyvesant Avenue,Active,303.0,8.0,Garden,56.0,36.0,John the Baptist Community Garden,BQLT,POINT (-73.935048 40.69638),,,,,,,,25.0,287.0,Broadway & Vernon Ave.
231380,1568,6.55,df_gardens,Brooklyn,11221.0,40.69076,-73.92862,-3008.2117335512,978 Greene Avenue,Active,303.0,8.0,Garden,56.0,36.0,Garden of Angels,BQLT,POINT (-73.92862 40.69076),,,,,,,,25.0,387.0,Patchen Avenue & Reid Ave.
231381,1503,8.55,df_gardens,Brooklyn,11217.0,40.68307,-73.977527,-3009.6329093678896,590 Pacific Street,Active,302.0,10.0,Garden,52.0,39.0,Brooklyn Bears/Pacific Street Garden,BANG,POINT (-73.977527 40.68307),9:00 am - 12:00 pm,,,10:00 am - 4:00 pm,,10:00 am - 12:00 pm,,25.0,129.01,at Flatbush Ave.
231382,1570,1.88,df_gardens,Brooklyn,11207.0,40.68584,-73.910071,-3007.09332309464,1052 Decatur Street,Active,304.0,7.0,Garden,54.0,37.0,Decatur Street Community Garden,NYRP,POINT (-73.910071 40.68584),,,,,,,,18.0,403.0,Bushwick & Evergreen Avenues
231383,1509,10.49,df_gardens,Brooklyn,11233.0,40.68197,-73.925861,-3007.44965942617,269 Patchen Avenue,Active,303.0,8.0,Garden,56.0,41.0,Central Bainbridge Street Community Garden,BQLT,POINT (-73.925861 40.68197),,,,,,,,25.0,381.0,Ralph & Patchen Avenues
231384,1563,12.98,df_gardens,Brooklyn,11217.0,40.689569,-73.975419,-3010.027915704411,2 South Portland Avenue,Active,302.0,7.0,Garden,57.0,35.0,Greene Garden,BQLT,POINT (-73.975419 40.689569),,,,,,,,26.0,33.0,At DeKalb Avenue
231385,1329,4.9399999999999995,df_gardens,Brooklyn,11225.0,40.66091,-73.952787,-3006.98761645617,237 Maple Street,Active,309.0,9.0,Garden,43.0,40.0,Maple Street Community Garden,DPR,POINT (-73.952787 40.66091),CLOSED,CLOSED,8:30 a.m. to 2:30 p.m.,10:00 a.m - 1:00 p.m. First & 3rd Sunday,5:30 p.m.- 7:30 p.m.,CLOSED,CLOSED,20.0,800.0,between Bedford and Prospect
231386,1569,4.96,df_gardens,Brooklyn,11221.0,40.688824,-73.918854,-3007.671240687695,974 Madison Street,Active,304.0,7.0,Garden,54.0,37.0,Madison Street Association,NYRP,POINT (-73.918854 40.688824),,,,,,,,18.0,397.0,
231387,1509,10.49,df_gardens,Brooklyn,11233.0,40.681968,-73.92687,-3007.4905596801595,404 Decatur Street,Active,303.0,8.0,Garden,56.0,36.0,Bed-Stuy Farm,DPR/PRI,POINT (-73.92687 40.681968),7:00 a.m. - 9:00 a.m. & 5:00 p.m. - 7:00 p.m.,7:00 a.m. - 9:00 a.m.,8:00 a.m. - 12:00 p.m.,12:00 p.m. - 4:00 p.m.,7:00 a.m. - 9:00 a.m. & 5:00 p.m. - 7:00 p.m.,7:00 a.m. - 8:00 a.m.,7:00 a.m. - 8:00 a.m.,25.0,381.0,Btwn Malcolm X & Patchen Avenue
231388,1508,6.53,df_gardens,Brooklyn,11233.0,40.683203,-73.935663,-3007.939586768589,462 Halsey Street,Active,303.0,8.0,Garden,56.0,36.0,462 Halsey Community Farm,DPR,POINT (-73.935663 40.683203),10:00 a.m. to 8:00 p.m.,CLOSED,9:00 a.m. to 8:00 p.m.,9:00 a.m. to 6:00 p.m.,10:00 a.m. to 8:00 p.m.,CLOSED,10:00 a.m. to 8:00 p.m.,25.0,275.0,Marcus Garvey & Lewis Avenue
231389,1625,5.01,df_gardens,Brooklyn,11206.0,40.694831,-73.943098,-3009.101876726438,267 Throop Avenue,Active,303.0,8.0,Garden,56.0,36.0,Tranquility Farm (Willoughby Ave. Garden),DPR,POINT (-73.943098 40.694831),8:00 a.m. - 9:00 a.m.,8:00 a.m. - 9:00 a.m.,9:00 a.m. - 11:30 a.m.,9:00 a.m. - 11:30 a.m.,8:00 a.m. - 9:00 a.m.,8:00 a.m. - 9:00 a.m.,8:00 a.m. - 9:00 a.m.,25.0,283.0,Vernon Ave. & Willoughby Ave.
231390,1685,4.739999999999999,df_gardens,Brooklyn,11206.0,40.69952,-73.930605,-3008.9401368096,120 Jefferson Street,Active,304.0,7.0,Garden,53.0,34.0,EL Garden,DPR,POINT (-73.930605 40.69952),,11:00 a.m. - 2:00 p.m. & 5:30 p.m. - 6:30 p.m.,,9:00 a.m. to 11:00 a.m.; 4:00 p.m. to,10:00 a.m. to 12:00 p.m.; 4:00 p.m. to,1:00 p.m. to 3:00 p.m. & 4:00 p.m.-5:00 p.m.,3:30 p.m. to Sunset,18.0,425.0,Central Ave. and Evergreen Ave.
231391,1392,15.4,df_gardens,Brooklyn,11212.0,40.664735,-73.916623,-3005.799886389905,658 Saratoga Avenue & 89 Blake Avenue,Active,316.0,8.0,Garden,55.0,41.0,Sunkissed Garden,DPR,POINT (-73.916623 40.664735),CLOSED,11:00 a.m. -  4 :00 p.m.,1:00 p.m. - 4:00 p.m.,4:00 p.m. - 6:00 p.m.,12:00 p.m. - 4:00 p.m.,CLOSED,CLOSED,25.0,900.0,Saratoga & Blake Avenue
231392,1449,4.069999999999999,df_gardens,Brooklyn,11213.0,40.676512,-73.932987,-3007.336032901344,1680 Pacific Street,Active,308.0,9.0,Garden,56.0,36.0,Imani II Community Garden,DPR,POINT (-73.932987 40.676512),,,11:00 a.m. - 3:00 p.m.,11:00 a.m. - 2:00 p.m.,,,8:00 a.m. - 11:00 a.m.,20.0,309.0,Schenectady Avenue and Utica Avenue
231393,1503,8.55,df_gardens,Brooklyn,11217.0,40.68409,-73.984341,-3009.98558783469,248 Bergen Street,Active,302.0,10.0,Garden,52.0,39.0,David Foulke Memorial Garden,BQLT,POINT (-73.984341 40.68409),,,,,,,,26.0,71.0,Bond St. & Nevins St.
231394,1395,15.52,df_gardens,Brooklyn,11207.0,40.66867,-73.884381,-3004.77950904327,601 Warwick Street,Active,305.0,8.0,Garden,60.0,42.0,Warwick Street Greenery Glow Garden,DPR,POINT (-73.884381 40.66867),9:00 a.m. -12:00 p.  &  1:00 p.m. - 4:00 p.m.,9:00 a.m. - 1:00 p.m. & 2:00 p.m. - 6:00 p.m.,9:00 a.m.- 4:00 p.m.,,9:00 a.m. - 1:00 p.m. &  2:00 p.m. - 6:00 p.m.,9:00 a.m. - 1:00 p.m. & 2:00 p.m. - 6:00 p.m.,9:00 a.m. - 1:00 p.m. &  2:00 p.m. - 6:00 p.m.,19.0,1162.0,Blake & Dumont
231395,1505,4.05,df_gardens,Brooklyn,11238.0,40.681255,-73.961916,-3008.86356508458,48 Lefferts Place,Active,302.0,7.0,Garden,57.0,35.0,Brooklyn's Finest Garden,DPR,POINT (-73.961916 40.681255),,,10:00a - 4:00p,,6:00p - 8:00p,,,25.0,201.0,Saint James Pl & Grand Avenue
